index,DK-West,DK-East,DE,SE,ABS,KLT,AND,AHA,ASR,BED,BIL,BJH,BDR,BBR,BDK,BRE,DYB,EDR,EST,FER,FLE,FGD,FRD,FRT,FVO,GRP,ASP,HASV,HAT,HER,HOD,HNB,HR1,HR2,HVO,HON,HSKV,HVV,IDU,JAR,KAE,KAS,KIN,KLF,KNA,KBBV,LAG,LEM,LOL,LYK,MAG,MAL,MES,MKS,MLP,MOSV,MLU,MAS,NSP,NOR,NVV,OSO,RAM,REV,RIB,RYT,SFE,SHE,SKA,STW,SBA,STSV,STR,SVB,SVS,SON,TAN,THY,THO,TJE,TRI,TYR,VHA,VID,VIL,ADL,ABO,ADV,AVV,ALL,AMK,AMV,ASV,BAG,BAL,BLA,BEL,BJS,BOR,BRY,DYR,EBY,ESK,FNM,FLA,GLN,GRE,GRN,GGG,GOR,HSKO,HASO,HCV,HDG,HEJ,HMA,HKS,HVE,TEG,IDE,ISH,JER,KBA,KAM,KAR,KLB,KRL,KAK,KSV,KYV,KDR,LIN,LUP,MAV,MOSO,MALO,NVS,NAM,NYA,NYR,NSV,ORH,OST,RAD,RIN,RIL,RBY,ROA,ROB,SKE,SIB,SPA,SPR,STA,STSO,STV,SMK,SE4,SOS,TOR,VAL,VEJ,VLO,VIK,OLS,OSH,BOH
t0252,126.7129547374588,137.550583782373,0,0,43.0210892765697,0.0,37.17871912789975,0.0,0.0,36.116470009959755,61.07932428154958,66.92169443021956,56.83032780978961,45.145587512449694,46.207836630389686,0.0,19.65160868188987,0.0,46.73896118935968,14.871487651159898,0.0,63.73494707639957,19.12048412291987,14.871487651159898,120.56527488618917,48.33233486626968,35.05422089201977,78.07531016858947,96.66466973253935,100.38254164532933,36.116470009959755,18.589359563949873,0.0,0.0,10.091366620429932,29.211850743349792,43.0210892765697,31.867473538199786,68.51506810712954,0.0,57.3614523687596,9.029117502489939,0.0,5.311245589699966,67.45281898918955,0.0,0.0,0.0,28.6807261843798,31.867473538199786,47.27008574832967,37.17871912789975,45.67671207141969,0.0,50.45683310214966,30.8052244202598,45.145587512449694,0.0,31.867473538199786,20.71385779982986,0.0,39.303217363779744,18.058235004979878,0.0,22.838356035709843,73.2951891378595,0.0,144.99700459880904,25.493978830559826,0.0,39.83434192274974,44.08333839450971,18.058235004979878,45.145587512449694,0.0,35.58534545098976,39.303217363779744,29.74297530231979,21.77610691776985,0.0,0.0,0.0,0.0,38.24096824583973,26.556227948499824,48.33233486626968,47.80121030729966,0.0,12.333752458680648,78.04974164341958,60.207644788565105,44.60181228383846,0.0,18.747578125458396,10.378736078967641,23.343581544432833,45.1574485180727,0.0,46.13152685463147,63.06128273228653,18.61038399354872,51.08423501657108,27.5348622742737,8.012137303525583,21.25137103281014,108.56857628672893,0.0,18.747578125458396,0.0,0.0,15.887080475141483,34.00356559381533,93.37432617773135,0.0,56.86696767656428,4.115823957290539,0.0,0.0,63.63063837971174,6.482422732732599,0.0,43.00350064709066,23.00059621465863,30.59429141585968,0.0,0.0,5.364290557668668,15.475498079412427,5.227096425758984,0.0,0.0,54.00647002624734,7.243850164831348,18.61038399354872,17.005212650205408,19.790253527972002,25.298597924145845,27.178157531308525,35.32748896674379,48.08654323434446,16.717104973195074,1.817822247803321,7.5250981352462025,18.04102834612353,26.416730099209783,0.0,8.08759407607591,0.0,0.0,0.0,9.198866544544355,11.839853583805782,10.035750749193431,63.966764002890436,13.739992310754916,21.66981313513468,72.89124228361545,0.0,0.0,16.380979350016343,8.149331435435268,46.89981399332568,21.24451132621466,51.290026214435606,18.11648511867385,19.721656462017172,0.0
t0253,123.4586814723617,137.8208501843032,0,0,41.91621108192755,0.0,36.22388612018431,0.0,0.0,35.188917945321904,59.51067005458851,65.20299501633177,55.37079735513887,43.98614743165238,45.02111560651479,0.0,19.146911234954565,0.0,45.53859969394599,14.489554448073724,0.0,62.098090491744536,18.629427147523362,14.489554448073724,117.4688878468834,47.09105195623962,34.153949770459505,76.07016085238705,94.18210391247922,97.80449252449765,35.188917945321904,18.111943060092155,0.0,0.0,9.832197661192884,28.461624808716234,41.91621108192755,31.049045245872268,66.75544727862537,0.0,55.88828144257007,8.797229486330476,0.0,5.174840874312046,65.72047910376297,0.0,0.0,0.0,27.944140721285034,31.049045245872268,46.05608378137719,36.22388612018431,44.50363151908359,0.0,49.16098830596443,30.014077071009865,43.98614743165238,0.0,31.049045245872268,20.181879409816975,0.0,38.29382246990914,17.594458972660952,0.0,22.251815759541792,71.41280406550621,0.0,141.27315586871885,24.839236196697815,0.0,38.811306557340345,42.95117925678998,17.594458972660952,43.98614743165238,0.0,34.671433857890705,38.29382246990914,28.97910889614744,21.216847584679382,0.0,0.0,0.0,0.0,37.25885429504671,25.87420437156023,47.09105195623962,46.57356786880839,0.0,12.357986444518028,78.20309775624368,60.32594383956326,44.68944819925262,0.0,18.78441432306327,10.399128748918672,23.38944820394596,45.24617617589665,0.0,46.222168431247916,63.185188756648614,18.64695062512648,51.184607926766276,27.588964175915102,8.02787995950893,21.29312681040981,108.7818973622841,0.0,18.78441432306327,0.0,0.0,15.918296221081066,34.07037753363507,93.55779281578386,0.0,56.97870279480225,4.1239109381039025,0.0,0.0,63.75566310308634,6.495159727513647,0.0,43.087996118288956,23.045788959103977,30.65440463990568,0.0,0.0,5.374830589328752,15.505905127270674,5.237366891391956,0.0,0.0,54.11258469282003,7.2580832510628674,18.64695062512648,17.038625359265957,19.829138427382926,25.348305899545323,27.231558561279435,35.39690221872517,48.18102612684726,16.749951593598688,1.8213939976625568,7.539883831833302,18.076476278688773,26.46863503773022,0.0,8.103484993374169,0.0,0.0,0.0,9.216940946662222,11.863117131945558,10.055469504076683,64.09244916303146,13.766989348370196,21.71239108911704,73.03446271382012,0.0,0.0,16.41316553365353,8.165343657445728,46.99196513969396,21.28625362551297,51.39080347367147,18.152081312554007,19.76040657841454,0.0
t0254,120.9645666951423,137.3478839809254,0,0,41.06941893885831,0.0,35.49209044098867,0.0,0.0,34.478030714103284,58.308434295909954,63.88576279377962,54.25219538836839,43.097538392629104,44.1115981195145,0.0,18.760104947379727,0.0,44.618627982957186,14.196836176395468,0.0,60.843583613123435,18.25307508393703,14.196836176395468,115.09577900149183,46.13971757328528,33.4639709872179,74.53338992607621,92.27943514657055,95.82864419066942,34.478030714103284,17.746045220494334,0.0,0.0,9.633567405411211,27.886642489348233,41.06941893885831,30.421791806561718,65.4068523841077,0.0,54.75922525181108,8.619507678525821,0.0,5.070298634426955,64.39279265722232,0.0,0.0,0.0,27.37961262590554,30.421791806561718,45.125657846399875,35.49209044098867,43.6045682560718,0.0,48.16783702705606,29.407732079676336,43.097538392629104,0.0,30.421791806561718,19.77416467426512,0.0,37.52020989475946,17.239015357051642,0.0,21.802284128035897,69.97012115509195,0.0,138.41915271985584,24.337433445249374,0.0,38.02723975820216,42.08347866574372,17.239015357051642,43.097538392629104,0.0,33.971000850660594,37.52020989475946,28.39367235279093,20.788224401150504,0.0,0.0,0.0,0.0,36.506150167874054,25.35149317213477,46.13971757328528,45.63268770984257,0.0,12.315576969302617,77.93472455880155,60.118920500316506,44.53608534727786,0.0,18.71995097725475,10.36344157650437,23.309181549797994,45.090902774704745,0.0,46.06354567216914,62.96835321401498,18.582959019865406,51.00895533392469,27.494285848042654,8.000330311538074,21.2200541996104,108.40858548006257,0.0,18.71995097725475,0.0,0.0,15.8636686656868,33.953456638950534,93.23672619919199,0.0,56.78316633788582,4.109758721680517,0.0,0.0,63.53686983718081,6.472869986646815,0.0,42.940129043691954,22.966701656324624,30.549206497825185,0.0,0.0,5.356385533923607,15.452692793518745,5.219393576534257,0.0,0.0,53.92688402631784,7.23317535015771,18.582959019865406,16.98015311841,19.761089853413814,25.26131694259625,27.138106758830347,35.275429027757774,48.015681064967374,16.69247000789237,1.815143435408895,7.51400886280588,18.0144423966996,26.37780139531946,0.0,8.075675888102216,0.0,0.0,0.0,9.185310742955956,11.822405922700954,10.020961683030995,63.87250013278468,13.71974453254346,21.637879669647916,72.78382696096197,0.0,0.0,16.35683971228846,8.137322268927425,46.83070063354948,21.21320460174093,51.214443270008715,18.08978797326374,19.692593874719154,0.0
t0255,118.4952936985725,136.5821291754564,0,0,40.231060980481004,0.0,34.76758356337866,0.0,0.0,33.774224032996415,57.11817299697922,62.581650414081594,53.144734875450226,42.21778004124551,43.21113957162776,0.0,18.377151312071575,0.0,43.70781933681888,13.907033425351463,0.0,59.60157182293484,17.88047154688045,13.907033425351463,112.74630669838507,45.19785863239226,32.78086450261417,73.01192548309517,90.39571726478451,93.87247562112238,33.774224032996415,17.38379178168933,0.0,0.0,9.43691553863135,27.31738708551179,40.231060980481004,29.80078591146742,64.07168970965495,0.0,53.641414640641344,8.443556008249104,0.0,4.966797651911238,63.07833017927271,0.0,0.0,0.0,26.820707320320672,29.80078591146742,44.20449910201,34.76758356337866,42.714459806436636,0.0,47.184577693156754,28.80742638108518,42.21778004124551,0.0,29.80078591146742,19.370510842453825,0.0,36.75430262414316,16.887112016498204,0.0,21.357229903218315,68.54180759637507,0.0,135.59357589717678,23.840628729173936,0.0,37.25098238933428,41.22442051086327,16.887112016498204,42.21778004124551,0.0,33.27754426780529,36.75430262414316,27.814066850702915,20.363870372836068,0.0,0.0,0.0,0.0,35.76094309376089,24.83398825955619,45.19785863239226,44.70117886720112,0.0,12.24691400943003,77.50021557246657,59.78373985582169,44.287783586937735,0.0,18.6155817507076,10.305662344976438,23.179226014510782,44.8395077442035,0.0,45.80672787175583,62.61728614498902,18.479353563728406,50.72456542170492,27.340997126725327,7.955726119585249,21.10174616307799,107.80417576598948,0.0,18.6155817507076,0.0,0.0,15.775224052191302,33.76415614279458,92.71690405804314,0.0,56.46658350287818,4.086845609375984,0.0,0.0,63.18263312095272,6.436781834767175,0.0,42.70072520863009,22.838655547062793,30.37888569636149,0.0,0.0,5.326522110886698,15.3665394912537,5.190293923907499,0.0,0.0,53.62622580436186,7.192848272501731,18.479353563728406,16.885483776071773,19.65091597174952,25.12047767896438,26.986803840579412,35.078758147143866,47.747979536209414,16.599404583415456,1.8050234774743927,7.472116055809091,17.91400658776473,26.230737402844863,0.0,8.030651622423807,0.0,0.0,0.0,9.134099936955325,11.756492536304913,9.965091877528442,63.51639217905173,13.643252925966827,21.517242133364547,72.37803574204868,0.0,0.0,16.265645525316415,8.09195430656445,46.56960571883933,21.09493475372903,50.928907702173724,17.988932090603285,19.582801878259932,0.0
t0256,118.0382049346199,136.3569071738479,0,0,40.07587198214958,0.0,34.63346961420334,0.0,0.0,33.6439419109404,56.89784293761978,62.34024530556603,52.93973212456796,42.05492738867549,43.044455091938445,0.0,18.306262510364625,0.0,43.539218943569914,13.853387845681338,0.0,59.37166219577716,17.81149865873315,13.853387845681338,112.31139432034513,45.02351049846436,32.65441420767745,72.73028618982703,90.04702099692871,93.51036795834904,33.6439419109404,17.31673480710167,0.0,0.0,9.40051318099805,27.21201183973119,40.07587198214958,29.68583109788858,63.82453686046045,0.0,53.434495976199436,8.4109854777351,0.0,4.947638516314765,62.835009157197504,0.0,0.0,0.0,26.717247988099718,29.68583109788858,44.03398279520139,34.63346961420334,42.54969124030697,0.0,47.002565904990256,28.696303394625637,42.05492738867549,0.0,29.68583109788858,19.29579021362758,0.0,36.61252502072926,16.821970955470196,0.0,21.27484562015348,68.27741152514373,0.0,135.07053149539306,23.748664878310866,0.0,37.10728887236073,41.065399685412544,16.821970955470196,42.05492738867549,0.0,33.14917805930892,36.61252502072926,27.706775691362665,20.285317916890527,0.0,0.0,0.0,0.0,35.62299731746629,24.738192581573824,45.02351049846436,44.528746646832865,0.0,12.226719021232215,77.37241881177984,59.68515731332323,44.214753657425945,0.0,18.584884919370207,10.288668453350578,23.141003798249844,44.765568029350206,0.0,45.731193224575456,62.514031124687286,18.448881370746943,50.640921329875596,27.295912208690826,7.942607239599125,21.066949681744934,107.62640820302684,0.0,18.584884919370207,0.0,0.0,15.749210930574982,33.70847952627813,92.56401519299939,0.0,56.37347090434653,4.080106458698181,0.0,0.0,63.07844585147389,6.426167672449635,0.0,42.630312315964844,22.80099492669167,30.32879134298982,0.0,0.0,5.317738751169962,15.341200284705161,5.18173520254669,0.0,0.0,53.53779691555129,7.180987367308798,18.448881370746943,16.85763985185465,19.618511888907083,25.079054366131487,26.94230298227032,35.02091377049272,47.66924379245708,16.57203239974578,1.802047019258363,7.459794641986508,17.884466643960362,26.187483287411165,0.0,8.017409191341926,0.0,0.0,0.0,9.119037935190434,11.737106246188432,9.948659581792398,63.411654545600875,13.620755394620762,21.481760505045916,72.25868538354479,0.0,0.0,16.23882370561876,8.078610788222399,46.49281309686577,21.06014950431377,50.8449266528105,17.959268595703154,19.550510114595458,0.0
t0257,126.1515304947779,143.961903428162,0,0,42.83047670253219,0.0,37.01399221206486,0.0,0.0,35.95644957743444,60.808701491249415,66.62518598171677,56.57853095272771,44.94556197179305,46.00310460642348,0.0,19.564538740662858,0.0,46.53187592373868,14.805596884825945,0.0,63.452558077825486,19.035767423347647,14.805596884825945,120.03108903055319,48.11818987568434,34.898906942804025,77.72938364533621,96.23637975136866,99.93777897257515,35.95644957743444,18.50699610603243,0.0,0.0,10.046655028989035,29.08242245233667,42.83047670253219,31.726279038912743,68.2114999336624,0.0,57.10730227004292,8.98911239435861,0.0,5.287713173152125,67.15395729903197,0.0,0.0,0.0,28.55365113502146,31.726279038912743,47.06064724105389,37.01399221206486,45.474333289108266,0.0,50.233275144945175,30.668736404282324,44.94556197179305,0.0,31.726279038912743,20.622081375293284,0.0,39.12907748132572,17.97822478871722,0.0,22.73716664455413,72.9704417894993,0.0,144.354569627053,25.381023231130193,0.0,39.657848798640934,43.88801933716263,17.97822478871722,44.94556197179305,0.0,35.42767826011924,39.12907748132572,29.61119376965188,21.679624009923703,0.0,0.0,0.0,0.0,38.07153484669528,26.438565865760623,48.11818987568434,47.589418558369104,0.0,12.908636456045194,81.68768943096899,63.01396116502152,46.68073094394096,0.0,19.621414590862905,10.862495527250488,24.43164063399432,47.262265734229985,0.0,48.28174647769964,66.00060897687622,19.477825753754512,53.46530349731289,28.818279607655953,8.385588087130582,22.241910868091214,113.62902624573265,0.0,19.621414590862905,0.0,0.0,16.627587337152768,35.58849327731703,97.7265625359773,0.0,59.51757298143196,4.307665113252011,0.0,0.0,66.59650265087612,6.784572553371919,0.0,45.00792099162812,24.072668541223326,32.02031067517329,0.0,0.0,5.614323530938455,16.196820825827565,5.470734693830055,0.0,0.0,56.5237457277218,7.58149059932354,19.477825753754512,17.797836359586228,20.71268975288675,26.477781562789033,28.444948631174118,36.9741255554131,50.327887406494334,17.49629980165859,1.902552091686305,7.875847715395762,18.88193207975465,27.6480305852225,0.0,8.464561947540203,0.0,0.0,0.0,9.627631528118247,12.391716642454952,10.503523434479488,66.94829530179166,14.3804220364063,22.679856821271834,76.28874915569314,0.0,0.0,17.144507150743006,8.529176924238984,49.08584396550666,22.234731426235793,53.68068675297549,18.960905940164267,20.640895334332566,0.0
t0258,141.2453964174724,154.5398301037086,0,0,47.955087321345665,0.0,41.44266805548392,0.0,0.0,40.258591825327244,68.0843832340093,74.59680249987107,63.34807831338255,50.32323978165905,51.50731601181573,0.0,21.905410257898644,0.0,52.09935412689407,16.577067222193566,0.0,71.044573809401,21.313372142820302,16.577067222193566,134.39265212278357,53.87546847212911,39.07451559517057,87.02960291651623,107.7509369442582,111.89520374980658,40.258591825327244,20.72133402774196,0.0,0.0,11.248724186488493,32.56209632930878,47.955087321345665,35.5222869047005,76.37291684510608,0.0,63.94011642846089,10.064647956331811,0.0,5.9203811507834185,75.18884061494941,0.0,0.0,0.0,31.970058214230445,35.5222869047005,52.69139224197241,41.44266805548392,50.91527789673739,0.0,56.24362093244247,34.33821067454383,50.32323978165905,0.0,35.5222869047005,23.08948648805533,0.0,43.810820515797296,20.12929591266362,0.0,25.457638948368693,81.70125988081115,0.0,161.6264054163873,28.417829523760403,0.0,44.40285863087564,49.13916355150237,20.12929591266362,50.32323978165905,0.0,39.666553710248905,43.810820515797296,33.154134444387125,24.27356271821201,0.0,0.0,0.0,0.0,42.6267442856406,29.60190575391709,53.87546847212911,53.28343035705074,0.0,13.85712773506938,87.68987729122325,67.64405457769965,50.110703300011735,0.0,21.063142436009233,11.660641970611774,26.226810724383256,50.73496767517338,0.0,51.829357073604896,70.85015309704828,20.90900308411748,57.39378767689749,30.935767924676576,9.001738150478886,23.876185608033886,121.97817611954565,0.0,21.063142436009233,0.0,0.0,17.849336949066014,38.20343836637314,104.90724289753304,0.0,63.89076135913525,4.624180556752852,0.0,0.0,71.48983140739911,7.283084376885743,0.0,48.31497985047274,25.84146234465386,34.373075471862876,0.0,0.0,6.026848658967883,17.386918893390725,5.872709307076122,0.0,0.0,60.676955872191996,8.13855777988502,20.90900308411748,19.105572666983868,22.234601510386625,28.42329648884087,30.535005609758,39.69088311212865,54.02584283806249,18.78188002801117,2.042346412565843,8.454543451263133,20.26932477376667,29.67953220675873,0.0,9.086514794019354,0.0,0.0,0.0,10.335043544342625,13.302226068259037,11.275293590882372,71.86747281953389,15.43705609195994,24.34631063130376,81.89423766009303,0.0,0.0,18.404238615876352,9.155877502370648,52.69253744419874,23.8684786404393,57.62499670473513,20.35410141730713,22.15753183444076,0.0
t0259,136.9378316528324,151.4392738815647,0,0,46.4925996957659,0.0,40.17878986053844,0.0,0.0,39.03082443595163,66.00801191374171,72.3218217489692,61.41615021539446,48.788530544939526,49.93649596952634,0.0,21.23736035485603,0.0,50.51047868181974,16.071515944215374,0.0,68.87792547520874,20.663377642562626,16.071515944215374,130.2940756906032,52.23242681869998,37.88285901136482,84.37545870713072,104.46485363739994,108.48273262345378,39.03082443595163,20.08939493026922,0.0,0.0,10.905671533574719,31.56904917613733,46.4925996957659,34.43896273760437,74.0437698858494,0.0,61.99013292768786,9.757706108987907,0.0,5.739827122934064,72.8958044612626,0.0,0.0,0.0,30.99506646384393,34.43896273760437,51.08446139411315,40.17878986053844,49.36251325723294,0.0,54.52835766787359,33.29099731301757,48.788530544939526,0.0,34.43896273760437,22.385325779442844,0.0,42.474720709712074,19.51541221797581,0.0,24.681256628616467,79.20961429649006,0.0,156.69728045609992,27.5511701900835,0.0,43.04870342200548,47.640565120352726,19.51541221797581,48.788530544939526,0.0,38.45684172365822,42.474720709712074,32.143031888430734,23.533291204029652,0.0,0.0,0.0,0.0,41.32675528512524,28.69913561467032,52.23242681869998,51.65844410640655,0.0,13.579110064212752,85.93054188576903,66.28690157597072,49.10532460373265,0.0,20.64054939126443,11.426692729229083,25.700618213857613,49.717064267359596,0.0,50.78949676408831,69.42867565089422,20.489502560739265,56.24228734604693,30.315098886401547,8.82113490266991,23.397154048348774,119.530909336093,0.0,20.64054939126443,0.0,0.0,17.49122297481465,37.4369569456633,102.80247285543047,0.0,62.60891125268283,4.53140491575509,0.0,0.0,70.05551999757371,7.1369627423142665,0.0,47.34562902811445,25.323001137544697,33.683443207112845,0.0,0.0,5.905931073534133,17.03808248323914,5.754884243008965,0.0,0.0,59.45958483623303,7.975272651728957,20.489502560739265,18.722254643594777,21.788505303255718,27.853035548841287,29.92237712703611,38.89455886023119,52.941914099071965,18.405056299491925,2.0013705044584977,8.284918654305557,19.862658214059813,29.084067217621428,0.0,8.904210659458752,0.0,0.0,0.0,10.127689986712626,13.035341474322141,11.049075652916162,70.42558473236033,15.127340077095743,23.85784688145054,80.25118105802265,0.0,0.0,18.03499156470526,8.972181733195079,51.63535901502924,23.389601706822514,56.468857591834684,19.945733970848647,21.71298188799315,0.0
t0260,124.79516927131,139.7652667981901,0,0,42.36997021835311,0.0,36.61602364549035,0.0,0.0,35.569851541333485,60.154895989019856,65.90884256188264,55.97020757239238,44.46231442666686,45.508486530823724,0.0,19.354183926902042,0.0,46.03157258290215,14.646409458196139,0.0,62.77032624941203,18.83109787482361,14.646409458196139,118.74053382180442,47.600830739137464,34.523679437176625,76.89364965552973,95.20166147827491,98.86326384282395,35.569851541333485,18.308011822745176,0.0,0.0,9.938634989490238,28.769732864313838,42.36997021835311,31.385163124706015,67.47810071811793,0.0,56.493293624470816,8.892462885333371,0.0,5.230860520784337,66.43192861396108,0.0,0.0,0.0,28.246646812235408,31.385163124706015,46.55465863498058,36.61602364549035,44.98540047874529,0.0,49.6931749474512,30.338991020549155,44.46231442666686,0.0,31.385163124706015,20.400356031058912,0.0,38.70836785380409,17.784925770666742,0.0,22.492700239372642,72.18587518682384,0.0,142.80249221741238,25.108130499764812,0.0,39.23145390588253,43.41614232251,17.784925770666742,44.46231442666686,0.0,35.04676548925506,38.70836785380409,29.29281891639227,21.446528135215775,0.0,0.0,0.0,0.0,37.66219574964721,26.154302603921685,47.600830739137464,47.07774468705901,0.0,12.532336509292529,79.30640979017264,61.177039789800084,45.319939924037826,0.0,19.049430300276125,10.54584267995528,23.719433337665443,45.884522380796845,0.0,46.8742842185719,64.07662376525373,18.910027224533167,51.90673525289292,27.97819730161302,8.14113962338914,21.593536432585232,110.31662398919514,0.0,19.049430300276125,0.0,0.0,16.14287617103532,34.5510523228938,94.87773335066179,0.0,57.782574895458886,4.1820922722889415,0.0,0.0,64.65514652958706,6.586795328855084,0.0,43.69589409163231,23.370925648308038,31.086885890681145,0.0,0.0,5.4506602615499204,15.724666943806422,5.311257185806957,0.0,0.0,54.876020766218055,7.3604823992285375,18.910027224533167,17.279011238340477,20.10889367592266,25.7059271670027,27.615749304681312,35.89629200381342,48.860778047909136,16.986264779280255,1.8470907535942824,7.646258704501617,18.331504460199863,26.842062234307868,0.0,8.21781131504777,0.0,0.0,0.0,9.346976228565785,12.030485436617855,10.197334990597872,64.99668406515728,13.96121803565792,22.018715813601272,74.06485414223717,0.0,0.0,16.64472724370999,8.280542699132107,47.654941442732486,21.58656627879808,52.11583986650737,18.408176151858488,20.039192138051188,0.0
t0261,118.0481416468797,131.3194417378708,0,0,40.07924565602634,0.0,34.63638513483758,0.0,0.0,33.64677413098509,56.90263272151888,62.34549324270766,52.94418870610887,42.05846766373135,43.04807866758385,0.0,18.307803571271293,0.0,43.5428841695101,13.854554053935033,0.0,59.37666023115014,17.812998069345042,13.854554053935033,112.32084893725902,45.02730067528887,32.65716312713259,72.73640878315892,90.05460135057773,93.51823986406147,33.64677413098509,17.31819256741879,0.0,0.0,9.401304536598772,27.214302605943804,40.07924565602634,29.68833011557507,63.8299097484864,0.0,53.43899420803512,8.411693532746272,0.0,4.9480550192625135,62.840298744633905,0.0,0.0,0.0,26.71949710401756,29.68833011557507,44.03768967143635,34.63638513483758,42.55327316565761,0.0,47.00652268299387,28.698719111722575,42.05846766373135,0.0,29.68833011557507,19.297414575123796,0.0,36.61560714254259,16.82338706549254,0.0,21.2766365828288,68.28315926582266,0.0,135.08190202586658,23.750664092460056,0.0,37.110412644468845,41.068856659878854,16.82338706549254,42.05846766373135,0.0,33.151968629058835,36.61560714254259,27.70910810787006,20.287025578976298,0.0,0.0,0.0,0.0,35.62599613869008,24.740275096312565,45.02730067528887,44.5324951733626,0.0,11.775024451874353,74.51403126441957,57.48019444610746,42.5813175673454,0.0,17.898299125123803,9.908571743985481,22.286100227880098,43.11178307379804,0.0,44.04173494930759,60.20456050393822,17.767319987728097,48.770081809292726,26.28751287531905,7.64918162390948,20.288668382595514,103.65034037809532,0.0,17.898299125123803,0.0,0.0,15.167384110423253,32.463179203526785,89.1444009115204,0.0,54.29085245052191,3.9293741218713083,0.0,0.0,60.74812392413044,6.188764241947311,0.0,41.0554106166854,21.958652384390827,29.2083476392434,0.0,0.0,5.121284272172271,14.774446698236119,4.990305134776562,0.0,0.0,51.55993743582134,6.915698454493501,17.767319987728097,16.23486408019829,18.893740569331204,24.152552935768977,25.946967118090203,33.7271278793954,45.90818765719645,15.9598078916673,1.735473570493161,7.1842056861547094,17.2237565675359,25.22003290554402,0.0,7.72122014947712,0.0,0.0,0.0,8.782151162382375,11.303499557249795,9.581123900496207,61.06902281074989,13.117560610180385,20.68815475165243,69.58921569834088,0.0,0.0,15.638909005047806,7.780160761305192,44.77521811872355,20.282119425725732,48.96655051538629,17.295795093103536,18.828251000633358,0.0
t0262,113.4325388021848,124.3075300877924,0,0,38.51217414026672,0.0,33.28212580023051,0.0,0.0,32.331207920223925,54.67777810037869,59.90782644041493,50.87410658035235,40.41400990027991,41.36492778028649,0.0,17.59198078012184,0.0,41.840386720289786,13.312850320092204,0.0,57.05507280039516,17.116521840118548,13.312850320092204,107.9291793807475,43.26676354029968,31.38029004021735,69.89246418048407,86.53352708059933,89.86173966062238,32.331207920223925,16.641062900115255,0.0,0.0,9.033719860062568,26.150241700181105,38.51217414026672,28.52753640019758,61.3342032604248,0.0,51.34956552035563,8.082801980055981,0.0,4.754589400032931,60.38328538041822,0.0,0.0,0.0,25.674782760177816,28.52753640019758,42.31584566029307,33.28212580023051,40.8894688402832,0.0,45.16859930031284,27.576618520191,40.41400990027991,0.0,28.52753640019758,18.54289866012843,0.0,35.183961560243695,16.165603960111962,0.0,20.444734420141597,65.61333372045443,0.0,129.800290620899,22.822029120158064,0.0,35.65942050024699,39.46309202027333,16.165603960111962,40.41400990027991,0.0,31.85574898022064,35.183961560243695,26.625700640184398,19.49381654013501,0.0,0.0,0.0,0.0,34.23304368023709,23.772947000164656,43.26676354029968,42.791304600296364,0.0,11.146287152648956,70.53529211503883,54.410991289655115,40.30765242854477,0.0,16.94260444281957,9.379495251367,21.096115228289428,40.8097932846986,0.0,41.690089600425054,56.98988753854385,16.818619046238386,46.165962417006,24.883869093844773,7.2407471603414795,19.205337930426282,98.11584358452448,0.0,16.94260444281957,0.0,0.0,14.357508924101772,30.729780542647866,84.38446091315771,0.0,51.39194688290314,3.7195618974356917,0.0,0.0,57.504426934355806,5.858309988461214,0.0,38.863222558373934,20.78615173683646,27.648743437605315,0.0,0.0,4.847829006324518,13.985552734358201,4.723843609743328,0.0,0.0,48.80685136418533,6.546428939486817,16.818619046238386,15.367989906238465,17.884893456836615,22.862907129571386,24.561507062733682,31.926239619656354,43.456881501706995,15.10762057341797,1.6428065047007636,6.800599002478257,16.30407965042645,23.873388111708085,0.0,7.308939128461134,0.0,0.0,0.0,8.313220840768771,10.699939724956671,9.069531759914028,57.808191155979685,12.417137467606151,19.58349338999891,65.87344120358611,0.0,0.0,14.803856351794051,7.364732556922671,42.3844078212797,19.19913866059722,46.351940511877785,16.372271618546097,17.82290075854603,0.0
